Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,EMI_Income_Ratio,auto loan,credit-builder loan,home equity loan,student loan,payday loan,personal loan,mortgage loan,debt consolidation loan,not specified,No Data,Credit_Score
4,45.0,7,51682.08,4415.84,7.0,5.0,18.0,7.0,25.0,18.0,14.08,6.0,2,382.05,32.08924302733145,214.0,2,224.33559918633668,421.9176084509295,4,75.33079236273386,0.05080247454308505,0,1,1,1,1,0,0,1,1,0,2
5,45.0,7,51682.08,4415.84,7.0,5.0,18.0,7.0,30.0,18.0,14.08,6.0,2,382.05,28.198314378471395,215.0,2,224.33559918633668,258.936580741744,4,238.31182007191936,0.05080247454308505,0,1,1,1,1,0,0,1,1,0,2
6,45.0,7,51682.08,4415.84,7.0,5.0,18.0,7.0,30.0,18.0,14.08,6.0,2,382.05,32.46802079217992,216.0,2,224.33559918633668,400.1163445363485,4,97.13205627731492,0.05080247454308505,0,1,1,1,1,0,0,1,1,0,2
7,45.0,7,51682.08,4415.84,7.0,5.0,18.0,7.0,30.0,18.0,14.08,6.0,2,382.05,31.179470506445035,217.0,2,224.33559918633668,47.9893636352537,0,409.2590371784096,0.05080247454308505,0,1,1,1,1,0,0,1,1,0,2
8,45.0,7,51682.08,4415.84,7.0,5.0,18.0,7.0,30.0,18.0,14.08,6.0,2,382.05,35.26898855357704,218.0,2,224.33559918633668,177.81549530519138,1,289.432905508472,0.05080247454308505,0,1,1,1,1,0,0,1,1,0,2
1,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,11.0,6.07,2.0,2,1429.96,32.761192055050785,273.0,1,25.778709439832912,211.53267834403562,4,370.37061221613146,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
2,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,13.0,6.07,6.0,2,1429.96,32.11017110788115,274.0,0,25.778709439832912,183.84480895176014,5,408.0584816084069,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
3,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,14.0,5.07,6.0,2,1429.96,29.40514080515049,275.0,1,25.778709439832912,85.03234932220859,1,466.8709412379585,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
4,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,14.0,6.07,6.0,2,1429.96,29.064368898144497,276.0,0,25.778709439832912,10000.0,1,457.83735602784486,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
5,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,11.0,6.07,6.0,2,1429.96,27.393469477363784,277.0,1,25.778709439832912,118.1221588783317,2,443.7811316818354,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
6,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,13.0,6.07,6.0,2,1429.96,25.66748227624908,278.0,1,25.778709439832912,206.4784686486179,5,385.4248219115492,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
7,49.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,12.0,12.0,6.07,6.0,2,1429.96,23.90347291696348,279.0,1,25.778709439832912,303.48972896358475,4,278.4135615965823,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
8,50.0,9,39309.84,3276.82,6.0,4.0,16.0,1.0,8.0,11.0,11.07,6.0,2,1429.96,24.95136973173437,280.0,1,25.778709439832912,135.7989400995416,1,416.1043504606256,0.007866989776622734,0,0,0,0,0,0,0,0,1,0,2
1,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,19.0,17.88,8.0,0,2848.95,37.18149591398964,155.0,2,400.5935007958336,84.74321274500113,0,450.83061979249857,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
2,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,17.0,19.88,8.0,0,2848.95,26.23044278627212,156.0,2,400.5935007958336,378.197377403718,2,177.3764551337817,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
3,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,15.0,19.88,8.0,0,2848.95,24.49022429578956,157.0,2,400.5935007958336,45.76236751299874,0,415.2589712757147,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
4,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,17.0,19.88,8.0,0,2848.95,31.382747066415032,158.0,0,400.5935007958336,45.76236751299874,0,489.81146502450105,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
5,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,11.0,17.0,13.88,8.0,0,2848.95,32.250424116104554,159.0,2,400.5935007958336,10000.0,0,485.5584991354674,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
6,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,17.0,19.88,8.0,0,2848.95,32.68514998306869,160.0,0,400.5935007958336,880.3547645808005,5,177.3764551337817,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
7,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,17.0,19.88,8.0,0,2848.95,36.94737915273605,161.0,2,400.5935007958336,290.12086256312244,3,275.45296997437725,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
8,27.0,10,80288.08,6961.673333333332,7.0,10.0,32.0,6.0,15.0,20.0,19.88,8.0,0,2848.95,37.569531260556936,162.0,2,400.5935007958336,189.68661414902698,1,355.8872183884726,0.05754270297023901,0,0,1,1,1,1,1,0,0,0,2
1,38.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,21.0,22.06,7.0,0,4675.57,32.20892225003106,129.0,2,194.6275195906557,114.60647683661759,2,329.47825357272666,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
2,38.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,20.0,22.06,7.0,0,4675.57,33.87344693614635,130.0,2,194.6275195906557,44.294517224033406,1,389.7902131853109,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
3,38.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,21.0,22.06,7.0,0,4675.57,35.981504612368305,131.0,2,194.6275195906557,509.1235514956697,5,1.2224952316187228,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
4,38.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,38.0,18.0,22.06,7.0,0,4675.57,32.092685629516176,132.0,2,194.6275195906557,51.41651072709951,1,382.6682196822448,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
5,39.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,19.0,22.06,7.0,0,4675.57,28.987065715536552,133.0,2,194.6275195906557,472.8622351777256,5,1.2224952316187228,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
6,38.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,23.0,22.06,7.0,0,4675.57,36.33760088677001,134.0,0,194.6275195906557,61.174322416076635,1,372.91040799326765,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
7,39.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,21.0,23.06,7.0,0,4675.57,31.41268685508513,135.0,2,194.6275195906557,10000.0,1,366.8741119591548,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
8,39.0,3,47689.47,3787.1225,9.0,10.0,20.0,5.0,40.0,18.0,22.06,8.0,0,4675.57,25.833890368239427,136.0,2,194.6275195906557,56.64727682414643,0,367.4374535851979,0.05139192608389502,0,1,1,1,0,1,1,0,0,0,2
1,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,15.48,8.0,0,3392.65,28.73468202320537,4.0,2,227.7770646663839,108.56477942240556,0,567.2001559112105,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
2,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,15.48,8.0,0,3392.65,39.11579154753619,5.0,2,227.7770646663839,89.83426881078762,0,585.9306665228282,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,2
3,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,20.0,15.48,8.0,0,3392.65,28.65282500759608,6.0,2,227.7770646663839,145.30188223339806,0,530.463053100218,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
4,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,52.0,23.0,15.48,8.0,0,3392.65,27.409984550968986,7.0,2,227.7770646663839,581.366525333735,4,134.39840999988098,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
5,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,15.48,8.0,0,3392.65,21.880236407595746,8.0,2,227.7770646663839,89.83426881078762,4,138.68944240280553,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
6,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,15.48,8.0,0,3392.65,32.02546521928104,9.0,2,227.7770646663839,106.0151257315186,0,569.7498096020975,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
7,31.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,13.48,8.0,0,3392.65,29.38316065906058,10.0,0,227.7770646663839,10000.0,5,51.22919942471344,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
8,32.0,7,77633.04,6635.419999999999,7.0,5.0,34.0,5.0,55.0,23.0,19.48,8.0,0,3392.65,41.14351912116904,11.0,2,227.7770646663839,476.35911331264214,3,229.4058220209739,0.034327452469682995,0,1,0,1,1,0,0,0,0,0,1
1,45.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,21.0,1.66,2.0,1,1416.25,29.535853961631087,385.0,1,0.0,144.34104746709932,2,412.3289525329007,0.0,0,0,0,0,0,0,0,0,0,1,0
2,45.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,20.0,1.66,2.0,1,1416.25,24.714342463927547,386.0,0,0.0,397.25757242165605,5,189.412427578344,0.0,0,0,0,0,0,0,0,0,0,1,2
3,45.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,29.0,20.0,1.66,2.0,1,1416.25,25.515171886894173,387.0,1,0.0,114.79069871172028,1,431.87930128827975,0.0,0,0,0,0,0,0,0,0,0,1,2
4,46.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,33.0,20.0,0.6599999999999999,2.0,1,1416.25,25.24594598849716,388.0,1,0.0,223.78117438671384,5,362.8888256132862,0.0,0,0,0,0,0,0,0,0,0,1,0
5,46.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,23.0,1.66,2.0,1,1416.25,23.44767687163481,389.0,1,0.0,385.6557975242608,5,201.0142024757392,0.0,0,0,0,0,0,0,0,0,0,1,0
6,46.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,17.0,1.66,2.0,1,1416.25,31.93476520796585,390.0,1,0.0,174.4050210413676,3,392.2649789586324,0.0,0,0,0,0,0,0,0,0,0,1,0
7,46.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,19.0,1.66,2.0,1,1416.25,35.60640808751359,391.0,1,0.0,182.0330502821671,5,404.63694971783286,0.0,0,0,0,0,0,0,0,0,0,1,2
8,46.0,5,32348.4,2966.7000000000007,5.0,7.0,7.0,0.0,28.0,20.0,1.66,5.0,1,1416.25,36.51201103027154,392.0,1,0.0,49.040892255583344,1,497.6291077444167,0.0,0,0,0,0,0,0,0,0,0,1,2
1,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,27.0,24.0,4.46,8.0,0,2370.64,27.66127695506475,232.0,2,157.12693894267738,199.54449882052936,2,267.2247289034599,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
2,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,28.0,24.0,4.46,8.0,0,2370.64,23.48610654525801,233.0,2,157.12693894267738,277.5380649994032,3,199.2311627245861,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
3,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,28.0,24.0,4.46,10.0,0,2370.64,27.27947738971621,234.0,2,157.12693894267738,45.318288641242845,1,411.4509390827465,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
4,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,28.0,24.0,3.46,10.0,0,2370.64,32.099130560687215,235.0,2,157.12693894267738,71.11961748699213,1,385.6496102369972,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
5,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,28.0,24.0,4.46,10.0,0,2370.64,27.978312141238927,236.0,2,157.12693894267738,130.49313751231043,5,366.2760902116788,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
6,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,27.0,24.0,4.46,10.0,0,2370.64,38.534185558204825,237.0,2,157.12693894267738,45.318288641242845,0,406.4903167371439,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
7,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,28.0,24.0,4.46,10.0,0,2370.64,37.894678498713006,238.0,2,157.12693894267738,46.69159475771457,0,400.07763296627473,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
8,18.0,4,41159.54,3638.961666666666,9.0,6.0,16.0,7.0,31.0,24.0,4.46,10.0,0,2370.64,22.41569671944486,239.0,2,157.12693894267738,321.8528905433793,5,174.91633718060996,0.043179058571014735,1,1,1,1,0,1,0,0,1,0,1
1,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,25.0,9.0,10.07,7.0,2,1701.88,29.50667346649567,218.0,2,182.97664945291527,195.52927326749446,3,266.4810772795904,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
2,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,23.0,12.0,10.07,7.0,2,1701.88,27.11733825397486,219.0,2,182.97664945291527,132.3633479629823,5,349.6470025841025,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
3,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,25.0,12.0,10.07,7.0,2,1701.88,25.17596406510673,220.0,2,182.97664945291527,336.13023109571515,5,145.88011945136975,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
4,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,19.0,12.0,10.07,7.0,2,1701.88,36.384516462084605,221.0,2,182.97664945291527,234.3549398533252,5,247.6554106937596,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
5,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,23.0,12.0,10.07,7.0,2,1701.88,26.16650825352961,222.0,2,182.97664945291527,104.6294735081563,1,337.3808770389285,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
6,29.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,23.0,12.0,10.07,7.0,2,1701.88,36.970072392308495,223.0,2,182.97664945291527,47.007378731604064,1,395.0029718154808,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,2
7,30.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,23.0,12.0,10.07,7.0,2,1701.88,33.916362992724125,224.0,2,182.97664945291527,257.98969352901736,2,194.02065701806748,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,0
8,30.0,12,41398.44,3749.87,8.0,7.0,13.0,6.0,23.0,11.0,12.07,7.0,2,1701.88,39.91665516863056,225.0,2,182.97664945291527,42.57571978536272,0,389.434630761722,0.048795464763555875,1,0,1,0,1,0,1,0,0,0,0
1,30.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,27.0,11.0,8.63,11.0,2,2104.27,23.64274700174977,151.0,2,22.557217437788964,209.10317062651282,4,251.1274452690316,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
2,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,29.0,12.0,8.63,11.0,2,2104.27,32.31055130225206,152.0,2,22.557217437788964,63.22697985339215,3,387.00363604215227,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,2
3,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,27.0,12.0,8.63,11.0,2,2104.27,34.0986602746413,153.0,2,22.557217437788964,81.3843564221793,1,348.8462594733651,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
4,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,27.0,15.0,8.63,11.0,2,2104.27,31.03717095826981,154.0,2,22.557217437788964,169.66758618718802,0,300.56302970835634,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
5,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,23.0,12.0,8.63,11.0,2,2104.27,37.281218170595366,155.0,0,22.557217437788964,10000.0,1,402.7915891399762,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
6,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,27.0,15.0,8.63,11.0,2,2104.27,24.49071144577368,156.0,0,22.557217437788964,113.81405805743557,5,356.4165578381088,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
7,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,24.0,10.0,8.63,11.0,2,2104.27,31.12264295923719,157.0,2,22.557217437788964,116.84118600191195,4,343.38942989363244,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
8,31.0,8,20758.54,2027.878333333333,3.0,9.0,20.0,2.0,22.0,12.0,2.630000000000001,11.0,2,2104.27,40.77396503814435,158.0,2,22.557217437788964,43.72556856327319,2,396.5050473322712,0.01112355562313763,1,0,0,0,0,0,0,1,0,0,1
1,41.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,14.0,29.53,11.0,0,3111.29,29.856296361589774,11.0,2,367.5792799610649,231.80261408793442,2,177.9667726176674,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
2,41.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,15.0,29.53,11.0,0,3111.29,26.3457019818714,12.0,2,367.5792799610649,98.57998773213042,2,311.1893989734714,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
3,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,14.0,29.53,11.0,0,3111.29,23.349458884769632,13.0,2,367.5792799610649,148.08943173500026,1,251.6799549706016,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
4,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,14.0,29.53,11.0,0,3111.29,36.4506568387825,14.0,2,367.5792799610649,111.38387302350851,0,278.38551368209323,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
5,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,57.0,15.0,24.53,11.0,0,3111.29,27.3592946978268,15.0,2,367.5792799610649,217.20663021640067,2,192.5627564892011,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
6,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,17.0,29.53,11.0,0,3111.29,34.538517846340184,16.0,2,367.5792799610649,105.77174972941673,1,293.99763697618505,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
7,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,15.0,29.53,11.0,0,3111.29,37.58619428450053,17.0,2,367.5792799610649,92.76525741884127,1,307.0041292867605,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
8,42.0,10,59597.84,5173.486666666667,7.0,5.0,32.0,9.0,59.0,15.0,29.53,11.0,0,3111.29,31.96779734453016,18.0,2,367.5792799610649,120.73493567592512,0,269.0344510296767,0.07105058998787374,0,1,0,1,1,1,0,1,1,0,2
1,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,47.0,15.0,21.38,12.0,0,3711.23,32.263578446768406,45.0,2,323.6167062990746,82.12731869128261,0,353.72430834297614,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
2,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,47.0,15.0,17.38,12.0,0,3711.23,38.563746091492895,46.0,2,323.6167062990746,469.0216423902315,4,6.829984644027205,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
3,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,43.0,15.0,21.38,12.0,0,3711.23,32.136202444795195,47.0,2,323.6167062990746,202.0788808676656,1,243.7727461665932,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
4,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,50.0,15.0,21.38,12.0,0,3711.23,36.4532204216331,48.0,2,323.6167062990746,115.49622964016837,1,330.3553973940904,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
5,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,47.0,15.0,27.38,12.0,0,3711.23,28.09833385078889,49.0,2,323.6167062990746,122.46855917955385,1,323.38306785470485,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
6,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,48.0,14.0,21.38,12.0,0,3711.23,33.979224211795426,50.0,2,323.6167062990746,66.24787897238025,0,369.6037480618785,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
7,36.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,47.0,15.0,21.38,12.0,0,3711.23,28.46816268184544,51.0,2,323.6167062990746,75.18549542013501,1,370.6661316141237,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,2
8,37.0,4,62756.2,5194.683333333333,10.0,10.0,17.0,8.0,47.0,16.0,16.38,12.0,0,3711.23,29.48089804354972,52.0,2,323.6167062990746,182.24469417336223,4,293.6069328608965,0.06229767736225332,1,1,1,1,1,1,0,0,0,0,1
1,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,14.0,13.25,4.0,2,698.23,26.89278614356904,172.0,2,302.9162402277047,424.98489626804115,3,363.7141968375875,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
2,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,28.0,14.0,13.25,4.0,2,698.23,28.97854980324724,173.0,2,302.9162402277047,450.234345622394,5,358.4647474832347,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
3,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,13.0,13.25,4.0,2,698.23,24.7509945508442,174.0,2,302.9162402277047,199.22581848096368,0,559.473274624665,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
4,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,14.0,16.25,4.0,2,698.23,33.545589355593336,175.0,2,302.9162402277047,106.5131849509045,1,662.1859081547243,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
5,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,11.0,13.25,4.0,2,698.23,29.359365802393715,176.0,2,302.9162402277047,822.0259552348199,5,358.4647474832347,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
6,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,17.0,13.25,4.0,2,698.23,27.69183181540894,177.0,0,302.9162402277047,341.24962150179937,3,447.44947160382935,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
7,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,17.0,6.25,4.0,2,698.23,26.41793760552289,178.0,2,302.9162402277047,169.92754370666253,0,588.7715493989663,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
8,38.0,9,100741.84,8216.153333333334,5.0,6.0,15.0,5.0,25.0,14.0,17.25,4.0,2,698.23,24.567581951095928,179.0,2,302.9162402277047,168.31120411038705,0,590.3878889952416,0.03686837720016237,1,0,1,0,1,0,0,1,0,0,2
1,34.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,5.0,4.75,4.0,1,1366.21,36.83090718560615,208.0,1,49.65672665779351,138.2437295309723,1,839.6930438112342,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
2,34.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,0.0,6.0,0.75,4.0,1,1366.21,27.861173958740878,209.0,1,49.65672665779351,166.490784782095,0,801.4459885601117,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
3,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,7.0,4.75,4.0,1,1366.21,43.77299207951047,210.0,1,49.65672665779351,119.10126050889237,0,848.8355128333142,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
4,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,4.0,4.75,4.0,1,1366.21,38.84322737082447,211.0,1,49.65672665779351,120.83475143243662,1,857.1020219097701,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
5,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,6.0,4.75,4.0,1,1366.21,37.82149526338519,212.0,1,49.65672665779351,10000.0,1,742.6195968714601,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
6,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,6.0,4.75,4.0,1,1366.21,29.41767598125143,213.0,1,49.65672665779351,137.37748861384534,1,840.5592847283613,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
7,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,6.0,4.75,4.0,1,1366.21,34.08053263553147,214.0,1,49.65672665779351,113.12162293292722,1,854.8151504092792,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
8,35.0,9,96047.22,7775.935,3.0,3.0,1.0,1.0,2.0,6.0,4.75,4.0,1,1366.21,41.1745112123321,215.0,1,49.65672665779351,130.4279383430887,1,837.5088349991179,0.006385949298417941,0,0,0,0,0,0,0,1,0,0,0
1,30.0,7,33137.28,2978.44,7.0,10.0,26.0,9.0,45.0,19.0,28.71,10.0,0,3581.22,36.68227159430979,93.0,2,177.40738388988635,10000.0,0,338.0738466959,0.05956386023887886,1,1,0,1,0,0,1,1,1,0,1
2,30.0,7,33137.28,2978.44,7.0,10.0,26.0,9.0,45.0,16.0,28.71,10.0,0,3581.22,28.778385798862534,93.0,0,177.40738388988635,66.25448197629642,1,304.1821341338172,0.05956386023887886,1,1,0,1,0,0,1,1,1,0,1
3,30.0,7,33137.28,2978.44,7.0,10.0,26.0,9.0,45.0,19.0,28.71,10.0,0,3581.22,32.10987035194445,94.0,0,177.40738388988635,57.319049014928424,1,313.1175670951852,0.05956386023887886,1,1,0,1,0,0,1,1,1,0,1
4,31.0,7,33137.28,2978.44,7.0,10.0,26.0,9.0,44.0,19.0,28.71,10.0,0,3581.22,25.75519448513925,95.0,2,177.40738388988635,108.25981594300471,1,262.1768001671089,0.05956386023887886,1,1,0,1,0,0,1,1,1,0,1
5,31.0,7,33137.28,2978.44,7.0,10.0,26.0,9.0,45.0,19.0,28.71,10.0,0,3581.22,30.60993785517499,96.0,2,177.40738388988635,209.6532159785999,5,200.78340013151367,0.05956386023887886,1,1,0,1,0,0,1,1,1,0,1
